game,home_team,away_team,home_sp,away_sp,home_sp_flag,away_sp_flag,home_sp_xwoba,away_sp_xwoba,temp_f,mc_rl,xgb_rl,blended_rl,mc_home_win,mc_home_cvr25,mc_away_cvr25,home_runs_mean,away_runs_mean,home_runs_lo,home_runs_hi,away_runs_lo,away_runs_hi,mc_total,blended_total,vegas_ml_home,vegas_ml_away,vegas_total,rl_odds,alt_home_25_odds,alt_away_25_odds,vegas_implied,best_line,best_model_prob,best_raw_model,best_market_implied,best_market_odds,best_edge,best_tier,best_tier_capped,market_deviation,rl_home_line,lock_tier,lock_dollars,lock_edge,lock_p_model,lock_p_true,lock_retail_implied,lock_sanity_pass,lock_odds_floor_pass,lock_edge_pass,xgb_rl_raw,ensemble_min,ensemble_max,model_spread,p_std,variance_gate,p_std_away,variance_gate_away,away_lock_tier,away_lock_dollars,away_lock_edge,away_lock_p_model,away_lock_p_true,away_lock_retail_implied,away_lock_sanity_pass,away_lock_odds_floor_pass,away_lock_edge_pass,ml_lock_tier,ml_lock_dollars,ml_lock_edge,ml_lock_p_model,ml_lock_p_true,ml_lock_retail_implied,ml_lock_sanity_pass,ml_lock_edge_pass,ou_lock_tier,ou_lock_dollars,ou_lock_edge,ou_direction,ou_posted_line,ou_p_model,ou_p_true,ou_p_retail,ou_lock_sanity_pass,ou_lock_edge_pass,mc_over_prob,p_true_over,p_true_under,retail_implied_over,retail_implied_under,mc_total_lo,mc_total_hi,total_floor_10th,total_ceiling_90th,total_variance_spread,home_k_line,home_k_model_over,home_k_implied_over,home_k_edge,home_k_over_odds,home_k_under_odds,away_k_line,away_k_model_over,away_k_implied_over,away_k_edge,away_k_over_odds,away_k_under_odds,pp_home_k_line,pp_home_k_model,pp_home_k_edge,pp_away_k_line,pp_away_k_model,pp_away_k_edge,rl_signal,total_signal,lineup_confirmed,game_time_et,home_lineup_wrc,away_lineup_wrc,mc_f5_home_runs,mc_f5_away_runs,mc_f5_total,mc_f5_home_win_prob,mc_f5_away_win_prob,mc_f5_home_covers_rl,mc_nrfi_prob,mc_p_home_scores_f1,mc_p_away_scores_f1,mc_f1_home_runs,mc_f1_away_runs,mc_home_sp_k_mean,mc_away_sp_k_mean,mc_home_sp_k_over_35,mc_home_sp_k_over_45,mc_home_sp_k_over_55,mc_home_sp_k_over_65,mc_away_sp_k_over_35,mc_away_sp_k_over_45,mc_away_sp_k_over_55,mc_away_sp_k_over_65,ump_k_above_avg,mc_f5_home_runs_lo,mc_f5_home_runs_hi,mc_f5_away_runs_lo,mc_f5_away_runs_hi,mc_f5_total_lo,mc_f5_total_hi,batter_props,f5_xgb_l1,f5_stacker_l2,f5_team_log_odds
ATL @ WSH,WSH,ATL,CADE CAVALLI,JR RITCHIE,NORMAL,NORMAL,0.3408,0.3274,80.7,0.312,0.256,0.289,0.393,0.24,0.76,5.3,6.2,3,7,3,8,11.43,11.03,113,-136,9.0,-136,,,0.469,RL +1.5 (home),0.711,0.711,0.576,-136.0,0.1343,*,True,0.135,1.5,1.0,18.06,0.0405,0.5916,,0.551058,True,True,True,0.3373,0.2954,0.3373,0.0419,0.0156,True,0.0153,True,,,-0.0405,0.5916,,0.448942,True,True,False,,,-0.0061,0.4428,,0.448942,True,False,1.0,24.15,0.0549,OVER,9.0,0.5723,,0.517364,True,True,0.5723,,,0.517364,0.482636,7,15,7.37,13.74,6.38,3.5,0.5179,0.5356,-0.0177,-132.0,100.0,,,,,,,3.5,0.5179,0.0179,,,,AWAY +1.5 **,OVER 9.0,False,1:05 pm ET,,,3.17,3.4,6.56,0.3852,0.4549,0.2443,0.2674,0.4711,0.4944,0.636,0.682,3.81,4.22,0.5179,0.3411,0.2018,0.1092,0.5889,0.4097,0.2606,0.1529,0.0,2,4,2,5,5,8,[],0.791,0.756,2.148
SD @ COL,COL,SD,RYAN FELTNER,MATT WALDRON,NORMAL,GAINER,0.3442,0.3281,63.6,0.338,0.27,0.311,0.42,0.264,0.736,5.6,6.1,3,7,3,8,11.71,10.91,129,-156,11.0,-115,,,0.437,RL +1.5 (home),0.689,0.689,0.535,-115.0,0.1543,*,True,0.154,1.5,,,,0.6184,,0.510834,False,False,False,0.366,0.3034,0.366,0.0626,0.0094,True,0.0093,True,,,,0.6184,,0.489166,False,False,False,2.0,0.0,0.0132,0.4307,,0.417455,True,True,1.0,15.45,0.0506,UNDER,11.0,0.4451,,0.50433,True,True,0.4451,,,0.49567,0.50433,7,15,7.09,12.75,5.66,3.5,0.474,0.5555,-0.0815,-149.0,117.0,4.5,0.3272,0.4335,-0.1063,115.0,-155.0,4.0,0.3014,-0.1986,4.0,0.3272,-0.1728,AWAY +1.5 **,,False,3:10 pm ET,,,3.35,3.68,7.03,0.3745,0.474,0.2407,0.2388,0.4942,0.5279,0.684,0.748,3.6,3.79,0.474,0.3014,0.1721,0.0914,0.5039,0.3272,0.1945,0.1033,0.0,2,4,2,5,5,9,[],0.699,0.629,-0.353
PHI @ CHC,CHC,PHI,EDWARD CABRERA,CRISTOPHER SÁNCHEZ,NORMAL,NORMAL,0.3129,0.3274,74.5,0.492,0.315,0.421,0.591,0.399,0.601,5.7,4.1,3,8,2,6,9.8,9.6,104,-126,9.0,-156,,,0.49,ML (home),0.525,0.591,0.49,104.0,0.0351,,False,0.101,1.5,,,-0.0429,0.5396,,0.582545,True,True,False,0.3942,0.3775,0.3942,0.0167,0.0126,True,0.0128,True,1.0,31.82,0.0429,0.5396,,0.417455,True,True,True,,,,0.5253,0.46729,0.46787,False,False,1.0,10.1,0.0334,UNDER,9.0,0.4558,,0.510834,True,True,0.4558,,,0.489166,0.510834,6,13,6.59,12.35,5.76,5.5,0.2772,0.4438,-0.1666,116.0,-154.0,,,,,,,5.0,0.2772,-0.2228,6.0,0.18,-0.32,,,False,2:20 pm ET,,,3.18,2.32,5.5,0.5581,0.2787,0.385,0.3321,0.4701,0.3733,0.636,0.469,4.3,4.43,0.6001,0.4255,0.2772,0.1638,0.6202,0.4463,0.2922,0.18,0.0,2,4,1,3,4,7,[],0.554,0.531,-0.493
MIN @ NYM,NYM,MIN,CHRISTIAN SCOTT,JOE RYAN,NORMAL,NORMAL,0.318,0.2651,67.0,0.226,0.321,0.264,0.32,0.153,0.847,3.4,4.8,1,5,2,6,8.17,8.05,-102,-118,7.5,-175,,,0.505,RL +1.5 (home),0.736,0.736,0.636,-175.0,0.0995,*,True,0.1,1.5,,,,0.5038,0.621088,0.608262,False,False,False,0.4218,0.3534,0.4218,0.0684,0.0152,True,0.0154,True,,,,0.5038,0.378912,0.391738,False,False,False,,,,0.4404,0.493028,0.482636,False,False,2.0,0.0,0.0161,UNDER,7.5,0.4839,0.509036,0.5,True,True,0.4839,0.490964,0.509036,0.5,0.5,5,11,5.43,10.88,5.46,4.5,0.5086,0.4933,0.0153,-112.0,-118.0,6.5,0.2537,0.4325,-0.1788,128.0,-172.0,4.5,0.5086,0.0086,6.0,0.2537,-0.2463,AWAY +1.5 **,,False,7:10 pm ET,,,1.6,2.7,4.31,0.2154,0.609,0.0969,0.422,0.2747,0.4182,0.318,0.544,4.8,5.03,0.6769,0.5086,0.3558,0.2276,0.7082,0.5451,0.3889,0.2537,0.0,1,2,2,4,3,6,[],0.543,0.524,-0.524
LAD @ SF,SF,LAD,LOGAN WEBB,TYLER GLASNOW,NORMAL,NORMAL,0.324,0.2678,61.6,0.221,0.269,0.24,0.305,0.155,0.845,3.4,5.1,1,5,2,7,8.46,8.49,135,-163,7.0,-136,,,0.426,RL +1.5 (home),0.76,0.76,0.576,-136.0,0.1835,*,True,0.184,1.5,,,0.008,0.559,0.556364,0.551058,True,True,False,0.359,0.2841,0.359,0.0749,0.0156,True,0.0159,True,,,-0.008,0.559,0.443636,0.448942,True,True,False,,,-0.0239,0.3832,0.418992,0.407089,True,False,,,0.0017,UNDER,7.0,0.5026,0.502258,0.49567,True,False,0.5026,0.497742,0.502258,0.50433,0.49567,5,11,5.62,11.23,5.61,5.5,0.4192,0.5181,-0.0989,-120.0,-110.0,6.5,0.521,0.4884,0.0326,-110.0,-120.0,5.5,0.4192,-0.0808,6.5,0.521,0.021,AWAY +1.5 **,OVER 7.0,False,3:45 pm ET,,,1.64,2.92,4.56,0.1946,0.641,0.0891,0.4007,0.2795,0.4439,0.326,0.584,5.23,6.95,0.7341,0.5772,0.4192,0.2841,0.8801,0.779,0.6538,0.521,0.0,1,2,2,4,3,6,[],0.51,0.555,0.023
NYY @ BOS,BOS,NYY,PAYTON TOLLE,CAM SCHLITTLER,NORMAL,NORMAL,0.3274,0.2297,54.6,0.203,0.279,0.233,0.294,0.133,0.867,3.1,4.6,1,4,2,6,7.71,7.98,129,-156,8.5,-126,,,0.437,RL +1.5 (home),0.767,0.767,0.558,-126.0,0.2094,*,True,0.209,1.5,,,0.0013,0.5335,0.549726,0.53213,True,True,False,0.3662,0.2867,0.3662,0.0795,0.0129,True,0.0131,True,,,-0.0013,0.5335,0.450274,0.46787,True,True,False,,,,0.3869,0.432079,0.417455,False,False,,,,OVER,8.5,0.3588,0.5,0.5,False,False,0.3588,0.5,0.5,0.5,0.5,5,10,5.57,11.46,5.88,4.5,0.4074,0.5379,-0.1305,-136.0,102.0,6.5,0.3904,0.4752,-0.0848,100.0,-132.0,,,,6.5,0.3904,-0.1096,AWAY +1.5 **,,False,6:10 pm ET,,,1.22,2.71,3.93,0.1516,0.6875,0.0562,0.4541,0.218,0.4193,0.244,0.544,4.22,5.97,0.5876,0.4074,0.2602,0.1533,0.8118,0.6768,0.5304,0.3904,0.0,0,2,2,4,3,5,[],0.165,0.316,-3.236
MIL @ DET,DET,MIL,TARIK SKUBAL,BRANDON SPROAT,NORMAL,NORMAL,0.2656,0.37,68.1,0.428,0.275,0.367,0.528,0.34,0.66,5.3,4.4,3,7,2,6,9.74,9.39,-226,184,7.0,102,,,0.693,RL +1.5 (away),0.633,0.633,0.451,-82.0,0.1828,*,True,0.182,-1.5,,,-0.0018,0.4721,0.469684,0.473913,True,True,False,0.354,0.354,0.5932,0.2392,0.0163,True,0.0161,True,,,0.0018,0.5279,0.530316,0.526087,True,True,False,,,,0.6353,0.673229,0.663167,True,False,,,,OVER,7.0,0.6176,0.469953,0.473913,False,False,0.6176,0.469953,0.530047,0.473913,0.526087,6,13,6.03,12.63,6.6,7.5,,0.4408,,108.0,-144.0,4.5,0.3933,0.4213,-0.028,118.0,-158.0,7.0,,,4.0,0.3933,-0.1067,AWAY +1.5 *,OVER 7.0,False,1:10 pm ET,,,3.29,2.1,5.39,0.6159,0.2283,0.4393,0.3353,0.4885,0.3445,0.671,0.422,5.86,4.12,0.799,0.6597,0.5101,0.3708,0.5697,0.3933,0.249,0.1445,0.0,2,4,1,3,4,7,[],0.786,0.762,1.851
CWS @ AZ,AZ,CWS,MICHAEL SOROKA,DAVIS MARTIN,NORMAL,NORMAL,0.3603,0.3544,84.6,0.42,0.414,0.418,0.502,0.342,0.658,6.5,5.8,3,9,3,8,12.31,10.89,-156,129,8.5,135,,,0.609,RL +1.5 (away),0.582,0.582,0.535,-115.0,0.0474,,True,0.047,-1.5,,,,0.5509,0.413028,0.407089,False,False,False,0.5124,0.4198,0.6323,0.2125,0.0189,True,0.019,True,,,,0.4491,0.586972,0.592911,False,False,False,,,-0.0107,0.5718,0.591679,0.582545,True,False,,,,OVER,8.5,0.7029,0.527897,0.526087,False,False,0.7029,0.527897,0.472103,0.526087,0.473913,8,16,6.17,11.72,5.55,5.5,0.4785,0.5315,-0.053,-130.0,-102.0,3.5,0.6296,0.5141,0.1155,-122.0,-108.0,5.5,0.4785,-0.0215,3.5,0.6296,0.1296,,OVER 8.5,False,3:40 pm ET,,,3.57,3.4,6.96,0.4498,0.395,0.2998,0.2479,0.5098,0.4942,0.718,0.676,5.61,4.48,0.7775,0.632,0.4785,0.3394,0.6296,0.4541,0.2984,0.1822,0.0,2,5,2,5,5,9,[],0.594,0.618,0.144
PIT @ TEX,TEX,PIT,JACOB DEGROM,BUBBA CHANDLER,NORMAL,NORMAL,0.2534,0.3335,78.4,0.428,0.433,0.43,0.533,0.332,0.668,4.9,3.9,2,7,2,5,8.87,9.19,,,,,,,,,0.4302,0.4302,,,0.0,,False,0.0,-1.5,,,,0.5706,,,False,False,False,0.5531,0.3693,0.671,0.3017,0.014,True,0.014,True,,,,0.4294,,,False,False,False,,,,0.5331,,,False,False,,,,OVER,,,,,False,False,,,,,,5,11,7.57,12.78,5.21,,,,,,,,,,,,,,,,5.0,0.3346,-0.1654,,,False,8:05 pm ET,,,2.88,1.95,4.82,0.5704,0.2535,0.3867,0.3801,0.438,0.3236,0.574,0.387,5.76,4.7,0.7873,0.6497,0.5013,0.3614,0.661,0.4909,0.3346,0.2118,0.0,2,4,1,3,3,6,[],0.701,0.559,-0.275
