date,home_park_id,bias_offset,projected_total_adj,bias_source,park_blend,park_residual,park_n,global_residual,n_recent
2024-06-08,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-08,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-09,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-10,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-11,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-12,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-13,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-14,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-15,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-16,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-17,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-18,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-19,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-20,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-21,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-22,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-23,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-24,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-25,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-26,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-27,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-28,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-29,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,PHI,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,SF,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,STL,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,TB,-0.66,8.14,fallback,fallback,,0,,0
2024-06-30,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-07-01,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-01,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-07-01,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-07-02,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-07-03,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,KC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,TOR,-0.66,8.14,fallback,fallback,,0,,0
2024-07-04,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-05,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-06,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,ATH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,ATL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,CHC,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,CLE,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,COL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,LAD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,MIA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,MIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,NYY,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,SD,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,SEA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,TEX,-0.66,8.14,fallback,fallback,,0,,0
2024-07-07,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,CWS,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,PIT,-0.66,8.14,fallback,fallback,,0,,0
2024-07-08,WSH,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,AZ,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,BAL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,BOS,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,CIN,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,DET,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,HOU,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,LAA,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,MIL,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,NYM,-0.66,8.14,fallback,fallback,,0,,0
2024-07-09,PHI,-0.66,8.14,fallback,fallback,,0,,0
