game_pk,game_date,home_team,away_team,home_starter_name,away_starter_name,season,home_score,away_score,actual_game_total,actual_f5_total,actual_f3_total,actual_f1_total,actual_home_win,year,series_game_number,game_month,game_day_of_week,home_sp_k_pct,home_sp_bb_pct,home_sp_xwoba_against,home_sp_gb_pct,home_sp_xrv_per_pitch,home_sp_k_minus_bb,home_sp_ff_velo,home_sp_age_pit,home_sp_arm_angle,home_sp_p_throws_R,home_sp_whiff_pctl,home_sp_fb_spin_pctl,home_sp_fb_velo_pctl,home_sp_xera_pctl,home_sp_il_return_flag,home_sp_starts_since_il,home_sp_k_pct_10d,home_sp_bb_pct_10d,home_sp_xwoba_10d,home_sp_babip_game,home_sp_velo_decay,away_sp_k_pct,away_sp_bb_pct,away_sp_xwoba_against,away_sp_gb_pct,away_sp_xrv_per_pitch,away_sp_k_minus_bb,away_sp_ff_velo,away_sp_age_pit,away_sp_arm_angle,away_sp_p_throws_R,away_sp_whiff_pctl,away_sp_fb_spin_pctl,away_sp_fb_velo_pctl,away_sp_xera_pctl,away_sp_il_return_flag,away_sp_starts_since_il,away_sp_k_pct_10d,away_sp_bb_pct_10d,away_sp_xwoba_10d,away_sp_babip_game,away_sp_velo_decay,sp_k_pct_diff,sp_xwoba_diff,sp_xrv_diff,sp_velo_diff,sp_age_diff,sp_kminusbb_diff,sp_k_pct_10d_diff,sp_xwoba_10d_diff,sp_bb_pct_10d_diff,home_sp_form_talent_ratio,away_sp_form_talent_ratio,sp_form_talent_ratio_diff,home_sp_babip_luck,away_sp_babip_luck,sp_babip_luck_diff,sp_velo_decay_diff,home_bat_xwoba_vs_rhp,home_bat_xwoba_vs_lhp,home_bat_k_vs_rhp,home_bat_k_vs_lhp,home_bat_bb_vs_rhp,home_bat_bb_vs_lhp,home_bat_gb_pct,home_bat_fb_pct,home_bat_xwoba_vs_rhp_10d,home_bat_xwoba_vs_lhp_10d,away_bat_xwoba_vs_rhp,away_bat_xwoba_vs_lhp,away_bat_k_vs_rhp,away_bat_k_vs_lhp,away_bat_bb_vs_rhp,away_bat_bb_vs_lhp,away_bat_gb_pct,away_bat_fb_pct,away_bat_xwoba_vs_rhp_10d,away_bat_xwoba_vs_lhp_10d,home_bat_vs_away_sp,away_bat_vs_home_sp,batting_matchup_edge,home_bat_vs_away_sp_10d,away_bat_vs_home_sp_10d,batting_matchup_edge_10d,home_team_home_wp10,away_team_away_wp10,win_pct_venue_edge,home_elo,away_elo,elo_diff,home_bp_era,home_bp_k9,home_bp_bb9,home_bp_hr9,home_bp_whip,home_bp_gb_pct,away_bp_era,away_bp_k9,away_bp_bb9,away_bp_hr9,away_bp_whip,away_bp_gb_pct,bp_era_diff,bp_k9_diff,bp_whip_diff,home_bp_fatigue_72h,away_bp_fatigue_72h,bp_fatigue_diff,home_sp_pitches_last_start,home_sp_velo_diff_l14,home_is_opener_flag,away_sp_pitches_last_start,away_sp_velo_diff_l14,away_is_opener_flag,air_density_rho,roof_closed_flag,home_bp_top3_fatigue_3d,away_bp_top3_fatigue_3d,bp_top3_fatigue_diff,ump_called_strike_above_avg,home_lineup_opp_hand_count,away_lineup_opp_hand_count,lineup_opp_hand_diff,home_sp_k_line,home_sp_k_line_implied,away_sp_k_line,away_sp_k_line_implied,sp_k_line_diff,home_off_cluster,away_off_cluster,home_bp_cluster,away_bp_cluster,home_park_factor,ump_k_above_avg,ump_bb_above_avg,ump_rpg_above_avg,close_total,close_ml_home,close_ml_away,true_home_prob,true_away_prob,game_hour_et,is_day_game,away_game_local_hour,home_game_local_hour,circadian_edge,home_sp_k_bb_ratio,away_sp_k_bb_ratio,sp_k_bb_ratio_diff,home_sp_k_bb_ratio_10d,away_sp_k_bb_ratio_10d,sp_k_bb_ratio_10d_diff,home_sp_vs_lineup_quality,away_sp_vs_lineup_quality,sp_lineup_quality_diff,home_sp_vs_lineup_10d,away_sp_vs_lineup_10d,sp_lineup_quality_10d_diff,home_sp_fatigue_signal,away_sp_fatigue_signal,sp_fatigue_diff,ump_command_edge_home,ump_command_edge_away,ump_command_net_edge,home_bullpen_vulnerability,away_bullpen_vulnerability,bullpen_vulnerability_diff,home_sp_circadian_age_adj,away_sp_circadian_age_adj,circadian_age_net,mc_expected_runs,home_margin,home_covers_rl,away_covers_rl,total_runs,split,mc_f5_home_win_pct,mc_f5_away_win_pct,mc_f5_tie_pct,mc_f5_expected_total,mc_f5_home_cover_pct
823556,2026-04-19,NYY,KC,RYAN WEATHERS,COLE RAGANS,2026,7.0,0.0,,,,,1,2026,3,4,6,0.3226878866604817,0.08553196412419128,0.37624829636683915,0.3030611411823687,-0.010562517934174133,0.23715592253629045,96.1,27.0,,0.0,0.51,0.59,0.66,0.18,0.0,0.0,0.34796238244514105,0.045454545454545456,0.4170928746081505,0.30987365269979994,2.2348369200205096,0.2129624510308621,0.14568987759309238,0.3509305087233446,0.48779953035882767,0.004348795667850136,0.06727257343776971,94.4,29.0,,0.0,0.53,0.96,0.52,0.25,0.0,0.0,0.047619047619047616,0.19047619047619047,0.4141478095238095,0.20809902336528893,2.184389117984401,0.10972543562961962,-0.02531778764349457,-0.01491131360202427,1.6999999999999886,-2.0,0.16988334909852074,0.30034333482609343,-0.002945065084341003,-0.145021645021645,1.0798568654708491,1.1474447283182045,-0.0675878628473554,0.014873652699799955,-0.08690097663471105,0.10177462933451101,0.05044780203610877,0.3447611147504505,0.30788583479243736,0.24822658495762612,0.2946555562277701,0.12147701782794554,0.11275201533445961,0.4111595376334575,0.29980676517314603,0.34657005026812215,0.322740811183153,0.2971825168809133,0.27059045280178445,0.25390105926168033,0.2609439480125215,0.08721850560497756,0.054828011875930754,0.37742250845755027,0.2755437083270828,0.2826339587810836,0.295492630952381,0.30788583479243736,0.27059045280178445,0.03729538199065291,0.322740811183153,0.295492630952381,0.027248180230772023,0.5,0.2,0.3,1539.9111843722437,1434.8385903017258,105.07259407051788,4.125112781954887,8.463984962406016,3.3003308270676692,0.5733076640997432,1.387669172932331,0.49625818933298155,4.815428571428571,9.252125000000001,5.2720714285714285,1.4166607142857142,1.410375,0.4770023160779463,-0.6903157894736838,-0.7881400375939851,-0.022705827067668993,167.0,208.0,41.0,94.0,,0,93.0,,0,,,76.0,82.0,6.0,0.0,4,3,1,5.5,0.4932370335335312,6.5,0.4411551473339828,-1.0,3,2,3,1,0.998,,,,,,,,,,,,,,3.37780019094958,1.367863179823778,2.009937011125802,6.274731486715658,0.2375296912114014,6.037201795504257,0.101809196879803,0.10804653263242167,-0.006237335752618672,0.12324787086945392,0.13366239999544022,-0.010414529125986297,96.1,94.4,1.6999999999999886,,,,1.2259113989589794,1.6601725222868835,-0.4342611233279041,,,,10.890832901000977,7.0,1,0,7.0,val,0.3966,0.465,0.1384,6.324999809265137,0.535
823393,2026-04-19,PIT,TB,MITCH KELLER,SHANE MCCLANAHAN,2026,6.0,3.0,,,,,1,2026,3,4,6,0.14320868729144035,0.10488280512694048,0.3303068734796231,0.3742378316748558,0.0031714224315877422,0.038325882164499836,93.2,30.0,,1.0,0.16,0.68,0.22,0.53,0.0,0.0,0.09523809523809523,0.19047619047619047,0.48888699999999996,0.27359409574751364,0.3407336208061127,0.22339232371890855,0.18444500265732433,0.34074849086238945,0.41866150941186137,0.013831443517372302,0.034045682904632474,94.8,29.0,,0.0,0.44,0.37,0.58,0.37,0.0,0.0,0.17391304347826086,0.17391304347826086,0.35100472727272725,0.14285714285714285,0.23469233192052874,-0.0801836364274682,0.010441617382766333,-0.010660021085784559,-1.5999999999999943,1.0,0.004280199259867362,-0.07867494824016563,-0.13788227272727271,0.0165631469979296,1.4366063047776598,1.0007305417329317,0.4358757630447281,-0.02140590425248634,-0.15214285714285714,0.1577608881613079,0.10604128888558395,0.34896833664121385,0.2972991231367271,0.2123394276907579,0.29152708855987075,0.10376957119770085,0.09597142173625395,0.45731253735098465,0.25419410010739607,0.36984903322801954,0.24704702664243716,0.31037539200796166,0.28468240431280956,0.1834598477644375,0.18365943665128875,0.08935148745342324,0.07757835127646237,0.4272647764435073,0.20792004788260365,0.30315803574573574,0.3065745643883415,0.2972991231367271,0.31037539200796166,-0.013076268871234586,0.24704702664243716,0.30315803574573574,-0.05611100910329858,0.5,0.6,-0.09999999999999998,1515.1455446694106,1531.2541706953994,-16.10862602598877,3.243839891451832,8.710407055630938,4.788249660786975,1.0850746268656717,1.3553867028493896,0.48015221717585055,5.103873015873016,7.849698412698412,4.2710317460317455,1.4948835516739445,1.3327301587301585,0.4383249040356883,-1.860033124421184,0.8607086429325257,0.022656544119231015,278.0,284.0,6.0,90.0,,0,83.0,,0,,,100.0,111.0,11.0,0.0,4,2,2,,,,,,0,1,1,1,1.012,,,,,,,,,,,,,,1.246563287980312,1.1206224634958106,0.12594082448450128,0.4750593824228028,0.9456264775413711,-0.47056709511856826,0.10251912533916221,0.10130422754355144,0.0012148977956107782,0.1482100226216255,0.08671467421016683,0.061495348411458664,93.2,94.8,-1.5999999999999943,,,,1.006808077920426,1.781090076777182,-0.774281998856756,,,,10.398833274841309,3.0,1,0,9.0,val,0.4431,0.4093,0.1476,5.863999843597412,0.5907
825100,2026-04-19,AZ,TOR,RYNE NELSON,KEVIN GAUSMAN,2026,4.0,10.0,,,,,0,2026,3,4,6,0.22609438399681947,0.09163029678048659,0.3249548009202081,0.33661095605038277,0.0009731520551389029,0.13446408721633288,95.9,28.0,,1.0,0.49,0.59,0.72,0.4,0.0,0.0,0.3181818181818182,0.09090909090909091,0.22324057142857143,0.1625121853625097,3.6753756334113876,0.34462430772567526,0.06115038110754847,0.2579727523652465,0.46510434455480193,0.017311515760059664,0.2834739266181268,94.3,35.0,,1.0,0.82,0.51,0.49,0.87,0.0,0.0,0.20833333333333334,0.125,0.35331575,0.216730356665755,-0.3021868196108614,-0.11852992372885579,-0.06698204855496159,-0.016338363704920762,1.6000000000000085,-7.0,-0.14900983940179394,0.10984848484848483,0.13007517857142856,-0.03409090909090909,0.6664796886483532,1.3184764006096823,-0.6399823742347464,-0.1324878146374903,-0.07826964333424499,-0.0542181713032453,3.8019812262412724,0.2759528088826256,0.2916766000722741,0.23399229349624312,0.1866598841139942,0.07610868631534694,0.03179920476287937,0.43542920611483177,0.2249699379134636,0.25851752442979986,0.3145271463736264,0.2863848633722978,0.3473527863822389,0.20174824263798072,0.13644474359479586,0.05868991791373704,0.1092091443314978,0.42264110919509695,0.25726888484670946,0.27685792918168134,0.33654340761904755,0.2759528088826256,0.2863848633722978,-0.010432054489672216,0.25851752442979986,0.27685792918168134,-0.01834040475188148,0.7777777777777778,0.25,0.5277777777777778,1554.7572007080055,1467.5200944904464,87.23710621755913,2.84162037037037,8.495524691358025,2.7449399609047758,0.9512962962962962,1.0125559222588927,0.4723313584551825,3.6212226277372257,10.971498941697131,3.6502372262773717,0.9495437956204378,1.3768065693430653,0.6151252173654761,-0.7796022573668555,-2.492194286744164,-0.40108126070109007,66.0,201.0,135.0,101.0,,0,97.0,,0,,,45.0,68.0,23.0,0.0,2,4,-2,4.5,0.49391114983801215,5.5,0.45918675861845987,-1.0,0,1,2,2,0.993,,,,,,,,,,,,,,2.224675034504381,4.84360452271862,-2.6189294882142393,3.1531531531531534,1.5432098765432098,1.6099432766099435,0.09306213626370603,0.07118830563037178,0.021873830633334257,0.0618059223150495,0.09133831303205805,-0.029532390717008555,95.9,94.3,1.6000000000000085,,,,0.8137970615244567,0.9992865557134099,-0.1854894941889531,,,,8.977766990661621,-6.0,0,1,14.0,val,0.298,0.5363,0.1657,4.824999809265137,0.4637
824205,2026-04-19,HOU,STL,MIKE BURROWS,MATTHEW LIBERATORE,2026,5.0,7.0,,,,,0,2026,3,4,6,0.17078792263742737,0.0658800852108201,0.33236776888373015,0.3808646756668149,-0.018001721960710867,0.10490783742660725,94.9,27.0,,1.0,0.54,0.41,0.56,0.43,0.0,0.0,0.1,0.03333333333333333,0.32601753333333333,0.3623623407822713,1.348917401824065,0.131656345452526,0.08869464716985333,0.380383782619724,0.40151119241754407,-0.014927303610217718,0.04296169828267265,94.4,27.0,,0.0,0.12,0.1,0.52,0.18,0.0,0.0,0.08695652173913043,0.13043478260869565,0.3920686086956522,0.27801230315599573,1.4296954500311403,0.03913157718490137,0.048016013735993845,-0.003074418350493149,0.5,0.0,0.061946139143934605,0.013043478260869573,0.06605107536231886,-0.09710144927536232,0.9522436483910101,1.004315819844313,-0.052072171453302896,0.06736234078227132,-0.016987696844004252,0.08435003762627558,-0.08077804820707524,0.3332064476479367,0.3377319414430268,0.21981169071069814,0.14143885455609076,0.1145179410105161,0.06107468489571319,0.4364860168579096,0.26145789405374603,0.31990655142217533,0.31997193015873016,0.3228173627608269,0.3320121902373093,0.2068614652620828,0.17870220254775968,0.09705966482134656,0.11567816387023325,0.4533821151408558,0.25807523369072,0.32848248865766405,0.29604115070242654,0.3377319414430268,0.3228173627608269,0.01491457868219992,0.31997193015873016,0.32848248865766405,-0.008510558498933896,0.7,0.5555555555555556,0.14444444444444438,1430.9578164412928,1512.2676367039337,-81.30982026264087,5.053276315789473,8.752118421052632,5.302821576763485,1.4922894736842103,1.441986842105263,0.42818283453732364,4.885336076817558,7.320795610425241,4.77358024691358,0.8346502057613169,1.3405212620027438,0.49417637689242633,0.1679402389719149,1.4313228106273908,0.10146558010251927,236.0,136.0,-100.0,98.0,,0,105.0,,0,,,97.0,79.0,-18.0,0.0,2,2,0,,,,,,1,1,1,1,1.018,,,,,,,,,,,,,,2.2507608177155016,1.3339765552426126,0.916784262472889,2.307692307692308,0.6191950464396284,1.6884972612526794,0.1072940866177458,0.12846775339760166,-0.021173666779855868,0.10709105069536627,0.12545094947899574,-0.018359898783629466,94.9,94.4,0.5,,,,1.6312853335649051,1.6278254797226863,0.0034598538422188074,,,,10.64306640625,-2.0,0,1,12.0,val,0.4904,0.3681,0.1415,6.138000011444092,0.6319
823718,2026-04-19,MIN,CIN,BAILEY OBER,BRADY SINGER,2026,4.0,7.0,,,,,0,2026,3,4,6,0.16630230554372205,0.06026152787148555,0.3306822582733585,0.31666008982461535,-0.002173556978456619,0.1060407776722365,88.9,31.0,,1.0,0.19,0.58,0.01,0.43,0.0,0.0,0.2692307692307692,0.038461538461538464,0.34154034615384615,0.28567758015254135,1.1858031748522875,0.16707826379799537,0.032900205239303544,0.37069043813330627,0.48643575080975693,-0.02567847860031446,0.1341780585586919,90.1,30.0,,1.0,0.16,0.7,0.07,0.2,0.0,0.0,0.041666666666666664,0.0,0.24043845833333333,0.3863194342177788,0.10889850400861921,-0.0007759582542733179,0.04000817985994776,0.02350492162185784,-1.1999999999999886,1.0,-0.028137280886455382,0.22756410256410256,-0.10110188782051283,0.038461538461538464,1.0025187336870331,0.6315852310667678,0.37093350262026537,-0.00932241984745863,0.09131943421777883,-0.10064185406523746,1.0769046708436683,0.31491374138015094,0.345123626369983,0.27143408349032877,0.25704948724103716,0.09881481308306041,0.11825375690406058,0.38338763068150034,0.2753336591493081,0.3290228529290349,0.35620342003168926,0.32310545080180403,0.34353358121654454,0.2483535164409564,0.246315296402338,0.1183576472549715,0.08146952357368875,0.38778450077636994,0.3139924477955666,0.3368094884151211,0.38182550202391563,0.31491374138015094,0.32310545080180403,-0.008191709421653093,0.3290228529290349,0.3368094884151211,-0.007786635486086213,0.6,0.7777777777777778,-0.1777777777777778,1480.2294825130468,1541.3225671119335,-61.09308459888666,4.409650238473767,7.877710651828299,4.027694753577106,0.5733076640997432,1.419872813990461,0.4579968893493792,2.463791712504584,9.484239130434784,5.302821576763485,0.5733076640997432,1.2843357487922706,0.40889271742731603,1.962055899992909,-1.6065284786064842,0.13553706519819042,86.0,192.0,106.0,95.0,,0,75.0,,0,,,53.0,103.0,50.0,0.0,4,2,2,,,,,,3,3,1,1,0.995,,,,,,,,,,,,,,2.366904201797368,3.8945795915429464,-1.5276753897455784,5.5555555555555545,4.166666666666666,1.3888888888888884,0.1068452401315721,0.11673551276640685,-0.00989027263483476,0.1150340292612003,0.07910974751469221,0.03592428174650808,88.9,90.1,-1.1999999999999886,,,,1.4247820281803492,0.7498771830638763,0.6933682406825612,,,,10.970166206359863,-3.0,0,1,11.0,val,0.4838,0.3786,0.1376,6.331999778747559,0.6214
823881,2026-04-19,MIA,MIL,EURY PÉREZ,JACOB MISIOROWSKI,2026,5.0,3.0,,,,,1,2026,3,4,6,0.20596144745000527,0.12849143475654012,0.3533546098952434,0.3749139350719373,-0.013743744718994115,0.07747001269346515,98.0,23.0,,1.0,0.77,0.98,0.94,0.27,0.0,0.0,0.1,0.1,0.3612526,0.27706115779913093,1.2960215719715904,0.36502482333237063,0.09667900756760442,0.2664927079429611,0.4689840636189207,0.004412518510605739,0.2683458157647662,98.3,24.0,,1.0,0.9527999999999974,0.98,0.96,0.8,0.0,0.0,0.23809523809523808,0.0,0.22752380952380954,0.21502535318383328,2.823465654205167,-0.15906337588236535,-0.08686190195228233,-0.018156263229599852,-0.29999999999999716,-1.0,-0.19087580307130103,-0.13809523809523808,-0.13372879047619043,0.1,0.994214990430837,0.8228926224367061,0.17132236799413092,-0.017938842200869054,-0.0799746468161667,0.062035804615297646,-1.5274440822335766,0.3091242706545853,0.26926430299745485,0.21251425005684713,0.2785453884451098,0.0909846444403365,0.09112714414722409,0.43441165029329,0.26320708851824476,0.2922320289631071,0.22602501785714285,0.3351912663630162,0.25071888781961615,0.20642622500632316,0.2915568623341161,0.1234254527161667,0.11590198617472963,0.5073098405950521,0.20313617234395234,0.34739730272459823,0.23062224394762845,0.3091242706545853,0.3351912663630162,-0.026066995708430907,0.2922320289631071,0.34739730272459823,-0.05516527376149111,0.5,0.75,-0.25,1472.9113201067269,1537.513144204818,-64.60182409809113,3.5726151315789467,10.934029605263158,5.302821576763485,0.5733076640997432,1.3242763157894735,0.4472317865313221,4.793801801801803,7.777783783783784,4.439675675675675,0.5733076640997432,1.5180900900900902,0.5823523621989096,-1.2211866702228562,2.7693704450390437,-0.19381377430061675,170.0,164.0,-6.0,76.0,,0,76.0,,0,,,108.0,82.0,-26.0,0.0,4,2,2,,,,,,1,0,1,3,0.978,,,,,,,,,,,,,,1.4871782346112126,3.421711840551646,-1.9345336059404332,0.9090909090909092,23.809523809523807,-22.900432900432897,0.11844137916599622,0.08237936397763326,0.03606201518836295,0.12549817884224818,0.06648974449455838,0.05900843434768979,98.0,98.3,-0.29999999999999716,,,,1.197509390181621,1.4818804856446193,-0.2843710954629983,,,,9.238800048828125,2.0,1,0,8.0,val,0.2843,0.5613,0.1544,5.006999969482422,0.4387
823475,2026-04-19,PHI,ATL,ANDREW PAINTER,GRANT HOLMES,2026,2.0,4.0,,,,,0,2026,3,4,6,0.27356915800647963,0.050638558052868154,0.24070655995006018,0.44308996309030096,0.006816321544601052,0.22293059995361145,96.6,23.0,,1.0,0.28,0.29,0.75,0.91,0.0,0.0,0.3888888888888889,0.05555555555555555,0.1966958888888889,0.3567606150799263,3.8713846153846134,0.19093999192935132,0.11514539603220976,0.2867640396901982,0.45278441346206444,0.011774786658139441,0.07579459589714153,94.6,30.0,,1.0,0.82,0.66,0.52,0.7,0.0,0.0,0.17647058823529413,0.11764705882352941,0.27835600000000005,0.19849455515177392,1.395813819834384,0.08262916607712831,0.04605747974013802,-0.004958465113538389,2.0,-7.0,0.14713600405646993,0.21241830065359477,0.08166011111111116,-0.06209150326797386,0.7845661833821579,0.9379707874666522,-0.1534046040844943,0.061760615079926307,-0.09650544484822607,0.15826605992815238,2.4755707955502295,0.29766025192985457,0.28610180598089696,0.23603336703708006,0.250478465349335,0.07535143178794294,0.10523701637217664,0.4194165265318468,0.29274735625290343,0.29233772630998345,0.2816457742768347,0.3500408832059417,0.3054481234120343,0.2233558226061153,0.17391821448829708,0.09705931519163583,0.07256074047686849,0.4172005400439586,0.2810421597694463,0.35185945578350464,0.35427236921850086,0.29766025192985457,0.3500408832059417,-0.05238063127608711,0.29233772630998345,0.35185945578350464,-0.05952172947352119,0.4,0.6666666666666666,-0.2666666666666666,1471.3469564789227,1555.2463771684293,-83.89942068950654,4.356441515650741,9.825601317957167,2.7449399609047758,0.7202306425041186,1.2524546952224054,0.5129536718086966,2.463791712504584,8.328077669902912,2.7449399609047758,0.5733076640997432,1.0125559222588927,0.4351141989754512,1.962055899992909,1.4975236480542549,0.3217168311447356,139.0,81.0,-58.0,80.0,,0,59.0,,0,,,91.0,52.0,-39.0,0.0,3,2,1,4.5,0.5071401754025276,5.5,0.46380307533567483,-1.0,3,1,2,2,1.04,,,,,,,,,,,,,,4.51147202029386,1.525745237005822,2.9857267832880385,5.9322033898305095,1.3824884792626728,4.549714910567837,0.08425713683838301,0.08535825629860722,-0.0011011194602242036,0.06920930841929714,0.08137396014474177,-0.012164651725444633,96.6,94.6,2.0,,,,1.5249326357734165,0.7498771830638763,0.7565603291432157,,,,7.501533508300781,-2.0,0,1,6.0,val,0.4901,0.3148,0.195,3.7939999103546143,0.6852
824452,2026-04-19,CLE,BAL,JOEY CANTILLO,TREVOR ROGERS,2026,8.0,4.0,,,,,1,2026,4,4,6,0.2782267063497705,0.10927438159606336,0.29039530242830314,0.42188509152384374,-0.0012703910815586932,0.1689523247537071,91.9,27.0,,0.0,0.61,0.01,0.15,0.71,0.0,0.0,0.14285714285714285,0.09523809523809523,0.3927643809523809,0.2914060414409197,2.5813856920492237,0.21628720992362885,0.05388708787071341,0.2527486157754826,0.4398376054293647,0.001566801795884003,0.16240012205291546,92.7,29.0,,0.0,0.67,0.83,0.2,0.86,0.0,0.0,0.2727272727272727,0.045454545454545456,0.2722511818181818,0.3487068893225549,1.2160388992927427,0.06193949642614163,-0.03764668665282056,-0.0028371928774426963,-0.7999999999999972,-2.0,0.006552202700791654,-0.12987012987012986,-0.12051319913419911,0.04978354978354978,1.3074917542897462,1.0361659984949991,0.27132575579474705,-0.0035939585590802903,0.05370688932255491,-0.0573008478816352,1.365346792756481,0.3376634036614866,0.3202333582961322,0.2109942963523631,0.19594974040323665,0.1145048105969362,0.09398163757718449,0.3895990978407465,0.275728537276794,0.3363033693247126,0.30393617836125225,0.31302789690345,0.30457124816995573,0.24487237639881224,0.24819518333300253,0.09169649004113886,0.10984615659723217,0.4477000096699041,0.2720427894193907,0.31893028075411023,0.32290443738095237,0.3202333582961322,0.30457124816995573,0.015662110126176465,0.30393617836125225,0.32290443738095237,-0.018968259019700118,0.625,0.4444444444444444,0.18055555555555558,1531.2167321815282,1489.298706037147,41.9180261443812,5.470630769230769,10.81893846153846,3.191723076923077,1.4672461538461539,1.3330615384615383,0.38413986298494923,2.6496850393700786,10.804377952755905,2.7449399609047758,0.9842992125984252,1.0125559222588927,0.5453760968073149,1.962055899992909,0.014560508782555104,0.3768883101150815,123.0,149.0,26.0,82.0,,0,99.0,,0,,,51.0,54.0,3.0,0.0,2,3,-1,,,,,,3,2,0,2,0.988,,,,,,,,,,,,,,2.3326610679233517,3.3854604605131398,-1.052799392589788,1.3574660633484164,4.918032786885245,-3.560566723536829,0.08844605972328007,0.08093853803448156,0.0075075216887985075,0.1268253614547066,0.08274698375615262,0.04407837769855398,91.9,92.7,-0.7999999999999972,,,,1.7124600444276106,0.8947016690246209,0.7565603291432157,,,,8.155500411987305,4.0,1,0,12.0,val,0.3345,0.4832,0.1823,4.176000118255615,0.5168
824371,2026-04-19,COL,LAD,MICHAEL LORENZEN,ROKI SASAKI,2026,9.0,6.0,,,,,1,2026,3,4,6,0.14930793166330286,0.05714872869870676,0.3820879409355439,0.5500935284002859,-0.03560818786862123,0.0921592029645961,93.5,34.0,,1.0,0.34,0.54,0.3,0.16,0.0,0.0,0.16666666666666666,0.05555555555555555,0.38280699999999995,0.39668918776678597,0.43962721077513334,0.2437865233864868,0.16412030973718622,0.3612553580714952,0.357593052061737,-0.014661312986746246,0.07966621364930054,97.0,25.0,,1.0,0.82,0.13,0.86,0.23,0.0,0.0,0.2727272727272727,0.22727272727272727,0.3909377272727273,0.3012052196849152,-0.013708892642883413,-0.09447859172318393,-0.020832582864048654,-0.020946874881874984,-3.5,9.0,0.01249298931529555,-0.10606060606060605,0.008130727272727345,-0.1717171717171717,0.9763294404989884,1.0530157175467396,-0.07668627704775122,0.10168918776678598,0.00620521968491522,0.09548396808187076,0.4533361034180168,0.29656511644690514,0.28345803583726037,0.26814995880121684,0.3208293881098324,0.08601520475065355,0.05893123545734385,0.4042358239041636,0.25402548067906183,0.2824317348669712,0.33253834413919414,0.3675191010095711,0.3258785043803166,0.23447328227930325,0.28374345333919704,0.08059211753981839,0.13427089633676736,0.38633157402907137,0.30707660559666966,0.36084932748408804,0.3301769026373627,0.29656511644690514,0.3687669550845028,-0.07220183863759766,0.2824317348669712,0.36084932748408804,-0.07841759261711684,0.625,0.7777777777777778,-0.1527777777777778,1425.3124373809965,1588.3951287040427,-163.08269132304622,3.6669839142091156,8.892319034852548,3.8859383378016084,1.1769571045576406,1.3030428954423594,0.5032823060168905,3.154423440453686,10.012873345935725,3.4685822306238183,0.5733076640997432,1.1517202268431002,0.42922444970426726,0.5125604737554297,-1.1205543110831773,0.15132266859925925,179.0,81.0,-98.0,71.0,0.2270979020978814,0,94.0,,0,,,46.0,69.0,23.0,0.0,2,2,0,,,2.5,0.5306122448979592,,2,3,3,0,1.281,,,,,,,,,,,,,,2.2235407066787616,1.4001038922711162,0.8234368144076454,2.5423728813559325,1.1494252873563218,1.3929475939996108,0.14090140655330788,0.1071357373335414,0.03376566921976648,0.13813564850620128,0.11041322053858721,0.027722427967614066,93.5,97.0,-3.5,,,,1.3522624923867472,0.9354919549409945,0.41677053744575276,,,,14.62006664276123,3.0,1,0,15.0,val,0.4138,0.4761,0.1102,8.717000007629395,0.5239
824691,2026-04-19,CHC,NYM,JAVIER ASSAD,TOBIAS MYERS,2026,2.0,1.0,,,,,1,2026,3,4,6,0.13592757359887078,0.0901817791338898,0.3330843754169655,0.4442516773060655,-0.01259429380575679,0.04574579446498099,93.3,29.0,,1.0,0.02,0.07,0.27,0.34,1.0,3.0,0.11538461538461539,0.07692307692307693,0.4433096923076923,0.2619945208522579,0.36866961652720864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2921302282242335,,,-0.0330054791477421,,,,0.31792206090559755,0.3444782501697046,0.19566146345091523,0.2448320992655421,0.11545695799421335,0.11895484265849772,0.4222935664453169,0.2863121733935217,0.32706161139848733,0.38585232196777997,0.29522533910638193,0.2599979520205513,0.22167196757738397,0.3381275991372614,0.07120029430341995,0.04756384882509692,0.45655084796007034,0.24332827294214743,0.285050262178383,0.21343732285714284,0.3444782501697046,0.29522533910638193,0.04925291106332269,0.38585232196777997,0.285050262178383,0.10080205978939699,0.6,0.3,0.3,1531.1578564886797,1431.261015318941,99.89684116973876,2.627970401691332,7.906892177589852,3.2027061310782243,0.9413107822410147,1.1917970401691331,0.4610179871807779,4.2584672897196265,7.910691588785047,3.299757009345794,0.8282242990654205,1.3890654205607476,0.42349490141444635,-1.6304968880282944,-0.0037994111951951126,-0.19726838039161443,99.0,118.0,19.0,82.0,,0,89.0,,0,,,77.0,96.0,19.0,0.0,1,2,-1,,,,,,3,0,3,3,1.023,,,,,,,,,,,,,,1.3568093397224246,,,1.3274336283185841,,,0.09833494768351107,,,0.12636554401852598,,,91.9005,,,,,,0.7758434530008582,1.353860697046738,-0.5780172440458797,,,,9.93726634979248,1.0,0,1,3.0,val,0.4025,0.4422,0.1553,5.551000118255615,0.5578
